cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
2Beans,4.0,"Total five star coffee and experience.  Tucked away in an area not easy to find, it's a classy respite from the bustle of the big city.  Coffee served in tall glasses with a side of water: super European.  Love it.  The honey and cinnamon latte was incredible: smooth and just a hint of spicy sweetness.  The chai apple cider (Chaider) was a frothy, warm piece of heaven.  Served with a small square of chocolate? We're fans!",4.0,4/29/2015,40.7511373,-73.978866
2Beans,4.0,"Very fancy coffee drinks and a cute upscale candy store feel.  I think the cappuccino I got was $4, which is a little pricey, but it was a treat from a co-worker.  AND it was delicious, so I might have to go back the next time I want to spoil myself with an amazing cappuccino.",5.0,3/4/2015,40.7511373,-73.978866
2Beans,4.0,"This place has a great selection of chocolate you can't afford, Illy espresso you've already had somewhere else, and coffee that doesn't taste like crap.  Kinda difficult to rate this place 5 stars just for not being crappy.  The reward of not being crappy comes in its own form of staying open an extra month or two on Park Ave. where businesses come and go every day.  The sit-down area is definitely a commodity since the Starbucks a couple of yards down the street is always crowded.  The menu item that caught my eye was the Viennese espresso that's supposed to be espresso with melted chocolate and whipped cream. About $4. Been to Austria. Had Viennese espresso.  Sorry guys, not it.  Definitely not worth the $4.  Would have rated this place 3-stars but if you have the balls to open next to a Starbucks, you get an extra star from me.  Best of luck on Park Ave. guys.",5.0,4/4/2013,40.7511373,-73.978866
2Beans,4.0,OMG how can I not know about this place!! So wonderful. Clean and perfect to sit for a quick coffee with someone or alone on your computer.  I love chocolate so this is amazing.  The spicy chocolate was awesome.  Lots of space on the second floor!,5.0,8/8/2016,40.7511373,-73.978866
2Beans,4.0,"In a sea of Starbucks feigns, 2 beans is a welcomed shot of what a great coffee experience (even in a central location) should be. The selection has anything your heart desires, and the treats to accompany your coffee just make it all the more special. Rich, flavorful, and not surrounded by hoards of special coffee language speaking drones asking for a ""tall"" anything, you'll find that quality prevails. I heard they have several locations in the city now, check them out, this place is my new weekly staple.",4.0,7/30/2016,40.7511373,-73.978866
2Beans,4.0,This is a very neat place for coffee. The second floor is well decorated and good for a casual business chat or meet up with friends. I actually like that they bring you a small glass of water with a piece of snack from their shop along with your ordered drink. And the snacks vary from time to time. Love this place!,4.0,7/27/2015,40.7511373,-73.978866
2Beans,4.0,Amazing sipping chocolates. I loved the 2beans sipping and Mrs Beautiful the White. Definitely a must visit when in the hood.,5.0,4/12/2016,40.7511373,-73.978866
2Beans,4.0,"2Beanz is one of those places that I want to love & practically try to convince myself it's great. Location wise, this spot is perfect. It's close enough to Grand Central to be a perfect meeting spot and has plenty of seating upstairs. Unfortunately, the actual food and drink offerings are subpar. I've tried a few different things for breakfast and have always felt like their baked goods are stale or come from some factory. The service and presentation is always wonderful (each drink comes with water & a chocolate!), but the drinks themselves aren't particularly good. They do have a lavender latte which is quite interesting, but everything else seems overpriced for what it is. If you need a meeting spot or somewhere to hole up with a laptop for a long time, this place is great, but otherwise I'd recommend something else.",5.0,2/24/2015,40.7511373,-73.978866
2Beans,4.0,"I came across this place while looking for somewhere to sit have a coffee and do some work on my computer. Immediately when I arrived I was greeted by an upbeat pleasant manager who helped me find seating in the busy lounge upstairs. A friendly server took my order and within 5 minutes I received a delicious cappuccino. This place is amazing, the manager Zak introduced himself, made me feel welcome, and made sure everything was okay. It was like he knows new faces walking into the building. Not many places in NYC have such attentive staff like this! You guys won me over! I'll definitely be back!",5.0,6/9/2016,40.7511373,-73.978866
2Beans,4.0,Great location for work!!!  The highest level of quality for coffee and pastries. Staff ( Monica ) is very knowledgable and really understands the traditional way of making cafe.  Illy coffee is one of the higher end brands and the pastries are also very high quality.,5.0,3/27/2013,40.7511373,-73.978866
2Beans,4.0,"2Beans is a trendy coffee shop near Grand Central.  The drinks are served on elaborate platters with water and chocolate.  As a coffee shop, 2Beans is expensive (there's $20-$30 chocolate bars in here).  This is not your morning coffee kind of place.  This is more of a nice treat during the work day, or a retreat from a chaotic trip to New York.  The staff are very helpful if you get overwhelmed.  It would be a great place for a date.",3.0,11/7/2014,40.7511373,-73.978866
2Beans,4.0,"Great coffee, great service and great chocolates. Stayed at the bar and the ambiance is nice. There is also a room upstairs to read or just sit.",5.0,2/26/2015,40.7511373,-73.978866
2Beans,4.0,"Amazing Illy java & tasty pumpkin biscotti made this rainy morning so comforting! Thank you, 2Beans!",4.0,12/6/2014,40.7511373,-73.978866
2Beans,4.0,"Growing pains. I tried this place out today and didn't have the best experience. First off, my order was either thrown away, given away, or never made. When I asked what happened to it I was told they called my name (which is more of a whisper compared to the confident voices at Starbucks), and I didn't come claim it. I guess they made my latte during minute or between signing for my purchase, walking 10 feet to look at the chocolate bar, then coming back. I asked them if they just threw it away, received a puzzled look and was then told they'd make my order again. So they took my order...a few minutes later asked what my order was again, then finally I received my latte. They made it a large for my trouble! ...But used soy instead of milk.  I hope they get it together! I've been excited about this place for a while.",5.0,11/30/2012,40.7511373,-73.978866
2Beans,4.0,"My 13 yr old daughter is the reigning hot chocolate connoisseur of the house. When she tried this hot chocolate her eyes opened wide like Christmas morning.  Of course, I had to try this and Wow it was thick real chocolate, like something Wonka brewed up himself.  I'm sure the chocolates in the case are awesome too.  My latte was fine, I've never been an illy fan but it does have perpetual quality, hard to find.",4.0,1/29/2015,40.7511373,-73.978866
2Beans,4.0,Great place!! I love the mocha latte!  Such a unique spot and they even have wine and all he chocolate you could want.  Love!,5.0,4/29/2015,40.7511373,-73.978866
2Beans,4.0,"This place is fabulous. You can't go wrong with anything from their selection. They always provide a glass of water and a little treat with your coffee, too. The atmosphere is lovely, and there's always seats available. Doesn't hurt that there's Wifi. Definitely one of the best coffee shops around.",4.0,11/20/2013,40.7511373,-73.978866
2Beans,4.0,"I'm  not a big fan of Illy brand but they know how to do it and you get a really good coffee, which is not so easy to find in midtown. The staff is friendly and experimented in the way an espresso machine should be operated. A good point for the croissant that is not far from what you can find in Europe",4.0,11/21/2014,40.7511373,-73.978866
2Beans,4.0,Excellent coffee with great vibe!  It makes Starbucks Pumpkin Spice Latte taste like gas station coffee... Also the owner is very nice!,4.0,11/21/2014,40.7511373,-73.978866
2Beans,4.0,A nice cozy cafe! I only had a harvest latte but I really like how they attend to little details.,5.0,12/29/2015,40.7511373,-73.978866
2Beans,4.0,"If you go in here, don't go in before mystery the man of the universe, the man that all the employees swoon and blow kisses too, a guy named Corey. If you do, no matter where you are in line, no matter what you order, Corey will get served his stupid Americano before everyone else. I have never witnessed such blatant upstreaming. C'mon guys, dont be so obvious, serve people in the order they come in please. And by the way, I have had WAY better Americano's at Lucid at 311 Lexington Ave.",4.0,11/26/2013,40.7511373,-73.978866
2Beans,4.0,"You need to come here because they offer a whole lot more than coffee.  In fact, they offer entire walls of chocolate, which is useful both when you need a snack and when you are throwing a party and need a low-maintenance way to offer dessert. In addition, they have now opened a wine bar- and of course, wine + chocolate= perfection. See our NYC Memory Book review at nycmemorybook.com/consum…",5.0,4/11/2014,40.7511373,-73.978866
2Beans,4.0,It's nice and quiet in there and they have tons of cool chocolate and tea gifts that you could pass off as souvenirs if you go out of town and forget to bring something back (I'm just saying lol). Coffee is expensive but I like that it keeps the riff-raff out.,5.0,4/6/2014,40.7511373,-73.978866
2Beans,4.0,Always seem to be sitting under a vent blowing cold air upstairs.  Thought that would change now that its 50 degrees out.  Head's cold and hard to keep your cappuccino hot.,5.0,10/24/2013,40.7511373,-73.978866
2Beans,4.0,I ordered a hot chocolate and got a latte. I only work across the street and thought I would try this place instead of Starbucks. The service was not exactly friendly and sort of blah.,4.0,4/25/2013,40.7511373,-73.978866
2Beans,4.0,"This is the type of establishment I dream of owning. The staff is sweet and friendly, and the chocolate and coffee are bountiful. The scene is polished, as you'd expect for midtown near GCT, and the prices are pretty high, but, if you can swing it, it is definitely worth it to make a stop. I can't help but order a specialty latte every time I'm there, ringing in at around $6 and change for a 12oz. But why would I get basic coffee from this gorgeous frouffy drink haven? The chocolate selection is to die for. I stopped in and bought 2 chocolates (small pieces, like Godiva individual ones) which rang in at $5.18, holy crap, but they were delicious and worth every penny. (Just can't do it every day.) The upstairs seating area is nice, rather cramped, but that's what you get in Manhattan. All in all I love this place and dream of being rich enough to go here all the time. Try the French Kiss or the Latte Disaronno, you won't be disappointed. But you also won't be able to afford to get home (sorry about that.)",4.0,1/18/2015,40.7511373,-73.978866
2Beans,4.0,So elegant and wonderful. Can't wait to make this my regular hang out before getting on the Hampton jitney.,5.0,3/26/2014,40.7511373,-73.978866
2Beans,4.0,"This is my new favorite place to stop for iced coffee on my way to work! It's usually pretty empty in the morning, and they don't charge for soy milk (I'm looking at you, Starbuck's!!). Love it!",5.0,7/10/2013,40.7511373,-73.978866
2Beans,4.0,need that afternoon pick me up or is it time for happy hour? either way they've got you covered.,5.0,8/3/2015,40.7511373,-73.978866
2Beans,4.0,"Gorgeous interior, excellent coffee and gourmet sweets. Service is fine, quick and pleasant. Prices are pretty steep for any of the specialty coffee drinks, like a raspberry mocha iced latte, but nonetheless, delicious. They use illy, of which I am a big fan, and the prices for your espresso and latte type drinks are fairly standard considering its Park Avenue location. I'm always tempted to grab a snack, because so many look delicious and are beautifully presented, but I have resisted... so far.",5.0,9/3/2013,40.7511373,-73.978866
2Beans,4.0,"One of my friends recommended that we catch up at 2Beans and I'm glad that she did. We dropped in on a Saturday and found plenty of comfortable seating upstairs. If you have ever struggled to find just one wooden chair at Starbucks, then you will appreciate how nice the ambiance is here.  2Beans makes their specialty drinks too sweet for my taste - I ordered the Autumn in NY cappuccino but will choose something more basic next time. My drink was also really small (more of a tea cup rather than a standard coffee cup size). They did serve my drink with a small piece of chocolate which was delicious, and a glass of water which was thoughtful.",3.0,1/7/2014,40.7511373,-73.978866
2Beans,4.0,"The coffee is good, but expensive.  Their pastries are fresh, delicious and priced right.  If you're a chocolate lover, this is the store for you, but you have to be bringing home the bacon, because the prices are steep!  I think all their chocolates are imported.  Beautiful interior with high ceilings, the workers are pleasant, but they seem a bit tedious not as streamlined as Starbucks.",5.0,1/16/2013,40.7511373,-73.978866
2Beans,4.0,"Great place to have a meeting because of their upstairs area. The ambiance is private and the service, tea and coffee and snacks are great!  A bit pricey but they have wifi.  No outlets so make sure you are fully charged before you stop by.",4.0,10/9/2013,40.7511373,-73.978866
2Beans,4.0,"I recently went here, and to say this is a coffee shop is crazy. It is like a swank lounge that serves amazing coffee and sells some of the most unique chocolates I have ever seen. I mean come on, the packaging on some of these chocolates makes you feel like you are in Saks shopping for cologne or perfume.  The coffee bar is something unique and the upstairs seating area is very comfortable. I like this place a lot, so if you are anywhere near here you should drop by.  The only drawback is there is not one in my neighborhood, but luckily I have a few clients in the area.",5.0,12/11/2012,40.7511373,-73.978866
2Beans,4.0,Very nice place. Actually one of the nicest coffee shops in the city. Upstairs is great for relaxing or having a business meeting.  Forget sbux  Coffee was really good and their selection of chocolates is unbelievable.  Service is really nice as well.  Only problem are the bathrooms. You need a special code to go inside. And the code is weird pressing buttons combination. All the sudden you realize that there is a line behind you and no one knows how to open this door. Awkward,4.0,10/29/2013,40.7511373,-73.978866
2Beans,4.0,"Beautiful new space, European in feel, good coffee, tasty treats. No plugs, and terrible sandwiches (read: pre-made, day old, airport style), so a less than ideal work spot, but a great place for work coffee, a small meeting etc.",5.0,1/29/2013,40.7511373,-73.978866
2Beans,4.0,"I told the guy making my cappuccino... ""I've had some amazing capps and I've had some terrible ones. Let's see how you do...""  He did an amazing job. I loved it! Can't wait to go to NY again and go to this place!",4.0,6/26/2015,40.7511373,-73.978866
2Beans,4.0,"I walk by here every morning and began stopping in for cappuccino from time to time.  It''s a nice place but lately the service has been really poor.  Today I waited over 5 minutes and they were serving people who came in after me.  The first time this happened I thought it was just a one time thing, but now that it's happened a few times, it seems to be the norm.  I'm moving on - for the price - it's not worth the wait.",4.0,4/21/2015,40.7511373,-73.978866
2Beans,4.0,Great little find for an afternoon coffee break. Endless walls of gourmet chocolate treats. Delicious!!! Healthy snacks available too.,4.0,2/27/2013,40.7511373,-73.978866
2Beans,4.0,"illy espresso, nothing fancy like syrups and flavors just coffee. Drinks are smaller and are a little over priced, I do like that it is not a chain so I don't mind paying a bit more.  Baristas aren't the true baristas, that has to be the big negative for a place like this. Fresh pastries from bakeries all over the city. Excellent chocolate selection. Atmosphere promotes business discussions or reading, great place to go for lunch with a colleague (upstairs seating too). Fresh sandwiches daily. Good place all around, just wish the baristas were friendlier and quicker.",5.0,7/11/2013,40.7511373,-73.978866
2Beans,4.0,Good place to meet when you are in the weirdness of midtown.  I had the spicy sipping chocolate.  It was so rich I had maybe a quarter of it.  The staff didn't rush us.  Lots of rich coffees and chocolates on the menu that looked like they would be worth trying.  I had it a business meeting here and it was perfect spot for that.,4.0,2/21/2015,40.7511373,-73.978866
2Beans,4.0,"I can't think of anything better than a coffee/espresso and chocolate spot, and let me just say, I would've given it 5 stars; however, it's a little expensive and too modern for my taste. It's sleek ambiance (there's an upstairs area with a fireplace) takes away from the comfort and privacy most people seek in a cafe (however, you do have the option to go upstairs and cozy up next to the fireplace--you got it to them for adding that), and the convenient bar/seating area by the entrance is a nice twist as you take your time to view your choices from the menu, sip, and go. Whatever you desire is going to be delicious. I like this spot because it's convenient to Grand Central and it's so unique to combine 2  awesome treats...coffee and chocolate: Yes, please. Also to note: I gave it a high score because they're not advertising and selling 1 specific brand of chocolate. You have a lot of options, including organic and European selections, which I love.",5.0,9/8/2014,40.7511373,-73.978866
2Beans,4.0,"Really good coffee. Even better chocolate. The downside is the price. Not a place to come to unless you feel like splurging, but as a treat once in a while, it's nice. Being in here made me feel like a kid in FAO Schwartz again.",5.0,12/4/2014,40.7511373,-73.978866
2Beans,4.0,"This place is a real find in Midtown right near grand central station.   My office moved just a block away from here and I can't believe how lucky I am. I have a few loves and this place had two under the same roof.  Great coffee and great chocolate.  I have been here a few times already to grab an espresso or a cappuccino.  The baristas really know what they are doing and another plus they serve one of my favorite coffees, illy.  They have a few seats at the bar and in the window and also tables upstairs.   The place has a great vibe.  Its clean and modern but also has a friendly, neighborhood atmosphere and they seem to get a lot if regulars who work in the area.  I haven't even gotten to the other bean in the 2 beans which is the chocolate which makes up half the shop.  Floor to ceiling a celebration of premium chocolate.   Brands that you don't find anywhere else.  I am looking forward to working my way through a lot of the selection.",5.0,2/25/2016,40.7511373,-73.978866
2Beans,4.0,"Had coffee and sweets in here with a friend. They obviously spent lots of $$$$ in here to get a smashing look - lots of slick countertop, glass and a great selection of specialty sweets and snacks. The hot chocolate is thick and extremely sweet - just like across the pond. The counter is a little tight for actually getting to relax with your drink, so I suggest taking it upstairs where the chairs are more comfortable and there's even a fireplace.",4.0,3/23/2013,40.7511373,-73.978866
2Beans,4.0,"what a great find!  An upscale coffee shop that serves European style coffee and an amazing chocolate section from all around the world (for chocolate lovers). Reminds me of home! What better to ask for. I stumbled upon this place on my way to a meeting, I never noticed they were here. The upstairs area is a perfect meeting location and their service is flawless. Will definitely make this my meeting place every time I am in midtown.",4.0,1/18/2015,40.7511373,-73.978866
2Beans,4.0,"Don't come here for the coffee. My caramel Frappe was mostly foam and sour, with no caramel flavor. Another customer was dissatisfied as well when I was there. I bought a red velvet chocolate bar and it was pretty good. Walked in excited and walked out disappointed overall!",5.0,4/27/2014,40.7511373,-73.978866
2Beans,4.0,"what a find and by chance i was looking for a bank and bam standing right in front of this lovely place, lets give it a look inside. its a elegant coffee house with chocolate as its main event. pastries and assorted chocolate to be enjoyed with a hot or cold drink. two levels to sit, main level has bar to sit and upstairs is lounge type setting, very big and comfy place. the staff are friendly bunch, and place is well organized and clean. while i was slacking off in the lounge area with a hot mocha, and a nutella bar treat(yummy on both picks) looking down to the display counters of chocolate and pastries ,it seems you are inside an upscale boutique, very cool. prices are a little high , but its worth it to have a comfy casual place to have your morning coffee.i will be back to try another hot beverage and some other sweet treat. also before i forget , wine and beer is now available, and the assorted chocolates for sale ,are priced right.  p.s when i was sitting in the lounge by the fireplace, i fell asleep, all i needed was a blanket and a pillow.",5.0,12/9/2014,40.7511373,-73.978866
2Beans,4.0,"Great spicy hot chocolate, and a decent amount of seating upstairs. Not all that pleasant to hang out for any length of time, as it is very loud. No outlets available, presumably intentionally, so sitting and working here is not ideal, either. They do have free wifi (password printed on your receipt).",5.0,3/11/2014,40.7511373,-73.978866
2Beans,4.0,"Love this place. Mellow atmosphere, sweet staff... a bit too sweet (mocha) but still delicious.",5.0,2/6/2014,40.7511373,-73.978866
2Beans,4.0,"This place just opened up on our building here on 100 Park Ave and they obviously do not have a clue about running a coffee shop.  The staff runs around with orders, utterly confused and disinterested in their new customers. Granted, it takes time to get in the flow - ..but first impressions are important -- why not make sure everyone was trained and ready to go on Day 1?   To make matters worse, the place is poorly designed, allocating over 50% of their floor space to retail,  and leaving a narrow and confusing flow pattern for those ordering coffee.  In fact, the chocolate bar within the store was closed this morning, so why the inefficient use of space? Why not combine the areas and make them multi-functional?   In any event, ordering coffee this morning, one queues up behind one of two checkouts, with no clear indication of a line.  Ordering is done through those annoying IPADs, which make little sense for high volume checkouts, especially when the customer has to sign on the screen for ordering a $3 coffee.  Where else do you have to sign for a $3 credit card charge? Certainly not at Starbucks down the street.  I'm hoping this place will get better, as it's convenient and the coffee is genuinely OK. The management should seriously consider training their staff as real Baristas though and also think about improving the line flow and expediting the checkout process. Good luck!",3.0,11/28/2012,40.7511373,-73.978866
Remi Flower & Coffee,4.5,"My friend took me here for a coffee one day and I'm so happy she took me here. It's a flower/coffee shop and you would think what went wrong but instead it just made the whole experience a lot better. Sipping on a coffee while being surrounded by beautiful plants/flowers just has something special. I had the violet coffee and not only do they make it into an art piece, it actually had nice balanced flavors. So if you're looking for a nice coffee spot that is different from any other coffee shops, try this place. You won't regret it!",5.0,3/26/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"This place is super cute and inviting. I love the concept of a flower and coffee shop. The whole place is surrounded by plants and flowers (that you can purchase). Even the bathroom is covered in dried flowers and it smells amazing!  They specialize in floral lattes and even though they were colorful, the lattes were not diluted in coffee flavor.  You can really taste the coffee and hints of rose.  It does get busy and space is limited, but if you wait 5-10 minutes you'll be able to grab a seat.",4.0,3/24/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"I think this place was originally just a florist but loved their creativity in making it dual purpose and establishing a cafe within the same space. The air quality in here is super crisp and refreshing thanks to all the lush, happy, healthy plants filling the shop (seriously, the difference is instantaneous one you get out of the dirty city air outside).  Since the space is only small (10-12 people), you won't be getting a large group in here, nor is it child friendly (too many things for them to touch and break). It is a great space to work away on your laptop though which is what half the people in here were doing. There is a restroom too, very beautifully decorated with plants (I kinda just wanted to stay in there, it was so nice...minus the florist materials they also stored in there haha xD).  There isn't a great deal of food or snack items but they do have some lovely Madeleine cookie cake thingies as well as some delicious mini friands (I bought a bag of matcha ones, just trust me and do it, you can thank me later!). There was a decent variety in drinks both hot and cold at average cost of $5-6 dollars. I ordered the iced matcha latte (with skim milk) and my husband got an iced lavender latte. My matcha latte was very generic but my husband's lavender latte (with skim milk) was quite nice, they actually used dried lavender petals and the coffee beans used taste superior to the general population of coffee houses. I saw them using glass flasks and spirally tubes to procure the coffee brew, respect to old school methods like that :D .....I think I might've made the barista uncomfortable with the intensity of my fascination, I do that sometimes haha xD  I haven't come across anything like this in NYC, only in Asia, so save yourself the plane ticket and check out this beautiful cafe!!! Sipping on a decent cup of coffee while being surrounded by pretty plants (which you can purchase too ^^) in a super relaxed setting, small slice of heaven in the concrete jungle....what more can you ask for? :)",4.0,3/9/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,That had one hair inside the lavender latte I didn't know that when I finished,3.0,3/26/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,An absolutely stunning and insta worthy cafe and my reason for going. I was gravitated to their beautiful drinks and the flower arrangements. I love the concept of a flower and coffee shop in one. While I was here I ordered the Berry Matcha Latte which was rich in flavor and had a slight sweetness to it. The cafe had a few small 2 seater tables and one bigger rectangular table. I would not necessary go there to get work done as there were already a lot of people there before noon and no outlets to plug in.,5.0,2/16/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Ridiculously expensive! I ordered the Berry Matcha Latte with Oat Milk and it came out to be $7! That's the same price as one of the flowers in a vase. The latte art wasn't even pretty. I would expect every cup they make for customers to be consistent. Not to mention, the cup wasn't even full. I also ordered to stay, which evidently wasn't taken into consideration. I wouldn't recommend coming here. There are more inexpensive options throughout the city that are better. Nothing special here, other than the fact there is a flower shop inside.",2.0,3/13/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Doubling as a cafe and florist, Remi is a fresh change from all the dingy and minimalist coffee shops around NYC.  But I find that it's somewhat a case of the platypus: multiple functions, none of which it's quite an expert at. I've come here to do work, which was short-lived without any outlets; I've come here to buy flowers, which was cumbersome with sitting customers to maneuver around and a staff member who didn't know much about the products and repeatedly had to go back and forth asking a coworker for quotes.  On the other hand, the lattes and the art atop them were just lovely. I'd also be willing to rank this place in the 95th percentile in terms of variety of milk alternatives (who knew macadamias had nipples?!?)  The end result at Remi is notably good -- but I'll probably be back for a coffee date rather than a study session or bouquet hunt.",3.0,2/3/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,A flower shop and a coffee shop! The space is so small with about 6 small round tables that seat 2 people. The place has flowers everywhere! I really like the idea that I can buy flowers from here. I'm not sure what the pricing is on it so I'll update my review if I get something.  What I enjoyed was their lavender latte! They have a to stay option where they give you a mug but I got mine to go. The lavender latte was so yummy! And the latte art was so carefully done. This is a great location if you wanted to do a coffee date with a friend. I can't wait to try their rose latte next!  The wait time took a while when I came because it was only 1 person behind the counter taking orders and crafting the drinks but as soon as there was a line forming there was another barista who came to help. I can't wait until summer for their ice latte creations as well!,5.0,1/31/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"It's a cute little place with some unique Tea and Coffee flavors. Went there for my morning coffee and the placed just wowed us. All tables have beautiful fresh flowers arranged and provide just an amazing vibe to the place. You will find people taking a lot of pictures and Instagrammers doing their thing so sometimes it gets hard to find a table.  The coffees and teas are little expensive in comparison to your regular deli. Also, the flavored coffees and teas are little on a sweater and flowery side as expected. A lot of drinks have dried rose petals and other flowers parts.  I will definitely recommend everyone to give it a try.",5.0,1/23/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Super cute coffee shop in the middle of a bustling city. The flowers make it seem like you are are taking a break from the fast paced life outside. I ordered the lavender latte, and it was delish. What doesn't give it the perfect rating is that they have limited pastries (including no gluten free options) and limited space. Granted, everywhere in NY has limited space, the flowers took up a lot of space that could have squeezed in at least one other table!",4.0,3/6/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Here's a list of things I like:  Pretty lattes (so fun to drink) Smooth coffee (I don't like it bitter or watery) Floral arrangements (I like to stop and smell them, literally and figuratively) Free WiFi (I have homework to do) Decent amount of seating (I got people to see) Quiet environment (I'm getting old)  Remi has it all, and then some! It's a standout of a cafe, for both its coffee and its gorgeous ambiance. Stop in, take a break, relax, enjoy one of their unique lattes, and feast your eyes on their flowers and even their lime tree.  If there is a downside, it'd be that the price is pretty high for black coffee and lattes, but inflation is a bitch and rose petals come at a price.",5.0,12/7/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"I came here because my friend who knows I love Instagram, coffee, and flowers recommended this establishment. I'm so glad I came because I was not disappointed!  Remi's Flower and Coffee is a smaller coffee shop that has more flowers than it does tables to sit at. But, the coffee is delicious and so creatively made.  I'm not a very big fan of lavender so I ordered the rose latte with almond milk. The owner/my server was very nice and fast with my order. The rose latte was gorgeous and a decent size cup for coffee!  If you want to duck away from the concrete jungle for a few minutes and sip coffee with friends or just on your own- Remi's Flower & Coffee is the place for you.",5.0,11/30/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"I've passed this place so many times and I always admire how beautiful it is. At first I thought it was only a flower shop and I didn't realize they sell coffee. I'm so glad I finally paid this place a visit!  The inside is so beautiful. It feels comfortable, calming, relaxing, and inviting. It's really enjoyable to look around at all of the plants while relaxing and enjoying your drink. My only complaint is that it's a small place and I've never found an open seat and been able to really sit inside comfortably.  The drinks match the flower shop theme. There are a lot of floral lattes that are beautifully adorned with flowers on top. I don't like milk and wasn't in a coffee mood so I got one of their tea specials, a grapefruit honey tea. I didn't really enjoy it that much. It really just tasted like warm grapefruit juice. It was $5 plus tax which felt expensive for what I got.  I would come back here again and try another drink. My recommendation would be to get here early to get a spot to actually sit inside and relax.",3.0,12/3/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"One of the most beautiful coffee shops I have ever visited!  It's a coffee shop and a flower shop all in one, with floral-themed lattes on the menu. Basically, this place is an Instagram dream come true.  There are a few tables inside for working or meeting, but I don't think they have a bathroom for guests, or outlets for that matter. Better for short visits without electronics.",5.0,2/2/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Both a cafe and florist shop, expect a crowd when going to Remi's. Came here with a small group on the weekend and it was packed! Although they do have a decent amount of seating our group of four was out of luck and had to stand. For the price, everyone agreed that the size of their drinks was too small, and flavor wise my chai was just ok. The rose latte seems quite popular here due to the bright red color is has (very instagramable). Unfortunately, they only had one person working the cafe section of the store, so it took forever for us to get our drinks. I honestly think the florist side of this business is better, they had lots of beautiful and unusual flower arrangements as well as high quality and decently priced for Manhattan potted plants. I'd probably come here for the flowers, not the cafe in the future. (FYI this is not a place to come and study or work on a computer.)",3.0,3/13/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"This coffee/flower shop is an icon. If you are tired of chain coffee shops with prototype designs and need a fresh look, fresh smell and also looking for instagram content :))) this is the right place. Every time I share a picture from my coffee I get tones of requests from my friends to go there together.",5.0,2/7/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Super cute and great drinks! Beware though, there's very limited seating, so plan accordingly.",4.0,3/26/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"Omg this place is so cute!! Run by the cutest Korean women, the coffee and baked goods are so good and this place is just so aesthetically pleasing, it's really worth a visit! They don't have outlets though so not the best place to study but really great place to socialize or hang out or grab a snack or even buy flowers!!",5.0,10/9/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"The boutique is super cute - a lot of flowers, nice atmosphere and a wide range of drinks to choose from. My friend got the rose latte, I went with a matcha. They have oat milk as an option, so that's a great advantage.  My matcha tasted great - creamy but light, not overpowering or watered-down. While the rose latte looked amazing, with real petals on top, we found it to be overwhelmingly sweet. So the drink can feel a bit too sweet, but it's worth the try - especially for that beautiful picture.",4.0,11/1/2018,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,Our favorite coffee shop during our visit. It doubles as a cute flower shop and their lattes were delish. There's just something about being surrounded by flowers and drinking a hot cup of caffeine on a rainy day.,5.0,1/15/2019,40.70544486444615,-73.99429321289062
Remi Flower & Coffee,4.5,"What an incredible concept for a coffee and flower shop!  Right when you walk in, you are welcomed by the natural floral aroma and beautiful decor in a small, quaint shop. When it comes to places like this, I was incredibly skeptical that the coffee would not taste as good as the shop looks. However, I can't even complain about that because my lavender and rose lattes were amazing. The floral fragrances were not strong with the coffee; instead, it added a slight freshness every time you took a sip of your coffee. Honestly, I wish that I had discovered this coffee shop a lot earlier into my trip so that I could have stopped by here every day.",5.0,9/30/2018,40.70544486444615,-73.99429321289062
